datetime,000001.SH,cash,commission,direction,signal,total,returns,equity_curve,drawdown,open,high,low,close,volume,,,
2012-12-06,2579.644,19036.696,280,-1,0,21616.34,0.0012367043,4.323268,0.673374,2029.562,2036.609,2018.379,2029.237,58452526.304,,,
2012-12-07,2254.154,19036.696,280,-1,0,21290.85,-0.0150575907,4.25817,0.738472,2028.766,2065.745,2023.961,2061.786,82158975.512,,,
2012-12-10,2034.314,19036.696,280,-1,0,21071.01,-0.0103255624,4.214202,0.78244,2067.324,2087.007,2064.615,2083.77,81469437.287,,,
2012-12-11,2124.974,19036.696,280,-1,0,21161.67,0.0043025939,4.232334,0.764308,2077.557,2088.635,2070.192,2074.704,67930370.635,,,
2012-12-12,2044.754,19036.696,280,-1,0,21081.45,-0.0037908161,4.21629,0.780352,2073.271,2085.934,2066.391,2082.726,57115139.819,,,
2012-12-13,2257.254,19036.696,280,-1,0,21293.95,0.0100799518,4.25879,0.737852,2077.416,2081.363,2059.472,2061.476,52179639.438,,,
2012-12-14,1365.764,19036.696,280,-1,0,20402.46,-0.0418658821,4.080492,0.91615,2062.689,2152.496,2062.543,2150.625,117707099.283,,,
2012-12-17,1268.594,19036.696,280,-1,0,20305.29,-0.004762661,4.061058,0.935584,2152.097,2169.57,2151.936,2160.342,110556699.913,,,
2012-12-18,1247.374,19036.696,280,-1,0,20284.07,-0.0010450479,4.056814,0.939828,2155.858,2183.714,2144.733,2162.464,99028894.174,,,
2012-12-19,1249.624,19036.696,280,-1,0,20286.32,0.0001109245,4.057264,0.939378,2158.67,2175.395,2154.287,2162.239,75813180.71,,,
2012-12-20,1188.484,19036.696,280,-1,0,20225.18,-0.0030138537,4.045036,0.951606,2156.193,2174.819,2142.951,2168.353,80073490.883,,,
2012-12-21,1338.914,19036.696,280,-1,0,20375.61,0.0074377583,4.075122,0.92152,2169.57,2190.398,2148.17,2153.31,84574353.484,,,
2012-12-24,1281.484,19036.696,280,-1,0,20318.18,-0.0028185659,4.063636,0.933006,2150.654,2170.394,2149.825,2159.053,67970651.968,,,
2012-12-25,735.904,19036.696,280,-1,0,19772.6,-0.0268518145,3.95452,1.042122,2154.32,2220.263,2146.862,2213.611,114873959.457,,,
2012-12-26,680.694,19036.696,280,-1,0,19717.39,-0.0027922479,3.943478,1.053164,2211.594,2220.475,2206.787,2219.132,97153766.055,,,
2012-12-27,813.044,19036.696,280,-1,0,19849.74,0.0067123488,3.969948,1.026694,2223.655,2234.724,2204.79,2205.897,100393985.354,,,
2012-12-28,539.494,19036.696,280,-1,0,19576.19,-0.0137810369,3.915238,1.081404,2207.913,2234.869,2204.003,2233.252,91970152.857,,,
2012-12-31,180.734,19036.696,280,-1,0,19217.43,-0.0183263444,3.843486,1.153156,2236.461,2269.512,2236.461,2269.128,105541831.82,,,
2013-01-04,102.094,19036.696,280,-1,0,19138.79,-0.0040921185,3.827758,1.168884,2289.51,2296.113,2256.56,2276.992,114627763.955,,,
2013-01-07,18.374,19036.696,280,-1,0,19055.07,-0.0043743622,3.811014,1.185628,2271.663,2293.317,2266.862,2285.364,96872865.891,,,
2013-01-08,111.314,19036.696,280,-1,0,19148.01,0.0048774421,3.829602,1.16704,2284.654,2289.139,2262.979,2276.07,106428762.687,,,
2013-01-09,118.614,19036.696,280,-1,0,19155.31,0.0003812407,3.831062,1.16558,2271.299,2283.896,2259.051,2275.34,102823099.451,,,
2013-01-10,35.434,19036.696,280,-1,0,19072.13,-0.0043423991,3.814426,1.182216,2274.377,2295.484,2268.648,2283.658,98236402.918,,,
2013-01-11,442.044,19036.696,280,-1,0,19478.74,0.0213195904,3.895748,1.100894,2285.185,2290.205,2234.947,2242.997,101550951.798,,,
2013-01-14,-245.386,19036.696,280,-1,0,18791.31,-0.0352912971,3.758262,1.23838,2236.288,2317.617,2235.107,2311.74,123614926.882,,,
2013-01-15,-384.806,19036.696,280,-1,0,18651.89,-0.0074193869,3.730378,1.266264,2312.468,2332.783,2309.323,2325.682,141013966.842,,,
2013-01-16,-222.976,19036.696,280,-1,0,18813.72,0.0086763325,3.762744,1.233898,2322.158,2326.764,2279.507,2309.499,133107693.476,,,
2013-01-17,22.924,19036.696,280,-1,0,19059.62,0.0130702487,3.811924,1.184718,2305.14,2305.602,2275.877,2284.909,103214052.378,,,
2013-01-18,-298.686,19036.696,280,-1,0,18738.01,-0.0168738936,3.747602,1.24904,2295.809,2324.509,2285.972,2317.07,105391533.545,,,
2013-01-21,-410.196,19036.696,280,-1,0,18626.5,-0.0059510055,3.7253,1.271342,2321.49,2329.581,2305.099,2328.221,113016061.51,,,
2013-01-22,-279.376,19036.696,280,-1,0,18757.32,0.007023327,3.751464,1.245178,2326.49,2335.806,2301.301,2315.139,123370049.377,,,
2013-01-23,-337.096,19036.696,280,-1,0,18699.6,-0.0030771987,3.73992,1.256722,2308.521,2325.118,2296.491,2320.911,96956218.661,,,
2013-01-24,-153.966,19036.696,280,-1,0,18882.73,0.0097932576,3.776546,1.220096,2320.258,2362.943,2287.296,2302.598,135604340.878,,,
2013-01-25,-41.026,19036.696,280,-1,0,18995.67,0.0059811267,3.799134,1.197508,2300.001,2308.38,2288.262,2291.304,80267388.572,,,
2013-01-28,-593.036,19036.696,280,-1,0,18443.66,-0.0290597805,3.688732,1.30791,2295.352,2346.921,2295.352,2346.505,116916369.692,,,
2013-01-29,-717.756,19036.696,280,-1,0,18318.94,-0.0067622153,3.663788,1.332854,2347.215,2363.797,2337.353,2358.977,124916965.356,,,
2013-01-30,-952.736,19036.696,280,-1,0,18083.96,-0.0128271614,3.616792,1.37985,2360.748,2383.763,2347.89,2382.475,124856037.03,,,
2013-01-31,-982.206,19036.696,280,-1,0,18054.49,-0.0016296209,3.610898,1.385744,2383.426,2391.821,2371.226,2385.422,116205036.97,,,
2013-02-01,-1318.186,19036.696,280,-1,0,17718.51,-0.0186092213,3.543702,1.45294,2377.414,2421.154,2369.57,2419.02,125554958.223,,,
2013-02-04,-1409.526,19036.696,280,-1,0,17627.17,-0.005155061,3.525434,1.471208,2425.921,2440.376,2417.585,2428.154,152533693.371,,,
2013-02-05,-1459.286,19036.696,280,-1,0,17577.41,-0.0028229149,3.515482,1.48116,2411.001,2437.415,2403.302,2433.13,127096113.122,,,
2013-02-06,-1472.756,19036.696,280,-1,0,17563.94,-0.0007663245,3.512788,1.483854,2432.677,2441.726,2427.699,2434.477,104583536.94,,,
2013-02-07,-1313.286,19036.696,280,-1,0,17723.41,0.0090793979,3.544682,1.45196,2430.688,2433.893,2394.218,2418.53,109335068.114,,,
2013-02-08,-1452.006,19036.696,280,-1,0,17584.69,-0.0078269362,3.516938,1.479704,2416.619,2443.032,2414.398,2432.402,98965224.617,,,
2013-02-18,-1343.566,19036.696,280,-1,0,17693.13,0.006166728,3.538626,1.458016,2441.906,2444.804,2415.429,2421.558,103657025.088,,,
2013-02-19,-957.126,19036.696,280,-1,0,18079.57,0.0218412457,3.615914,1.380728,2420.265,2427.075,2373.535,2382.914,106330944.989,,,
2013-02-20,-1099.766,19036.696,280,-1,1,17936.93,-0.0078895682,3.587386,1.409256,2383.493,2397.941,2370.608,2397.178,97222298.954,,,
2013-02-21,1684.908,15534.752,290,1,0,17219.66,-0.0399884484,3.443932,1.55271,2378.822,2378.822,2309.171,2325.951,126627831.357,,,
2013-02-22,1567.038,15534.752,290,1,0,17101.79,-0.0068450829,3.420358,1.576284,2322.94,2330.879,2308.76,2314.164,87579820.983,,,
2013-02-25,1683.588,15534.752,290,1,0,17218.34,0.0068150761,3.443668,1.552974,2320.618,2338.78,2315.012,2325.819,77642340.941,,,
2013-02-26,1358.808,15534.752,290,1,0,16893.56,-0.0188624455,3.378712,1.61793,2313.74,2340.709,2289.887,2293.341,105917189.188,,,
2013-02-27,1557.598,15534.752,290,1,0,17092.35,0.011767206,3.41847,1.578172,2297.767,2324.627,2292.034,2313.22,88262924.234,,,
2013-02-28,2081.328,15534.752,290,1,0,17616.08,0.0306411933,3.523216,1.473426,2322.323,2366.164,2308.916,2365.593,115918268.401,,,
2013-03-01,2020.458,15534.752,290,1,0,17555.21,-0.0034553658,3.511042,1.4856,2364.544,2369.649,2330.858,2359.506,111531114.205,,,
2013-03-04,1159.438,15534.752,290,1,0,16694.19,-0.0490464084,3.338838,1.657804,2332.08,2333.54,2259.247,2273.404,143046508.68,,,
2013-03-05,1688.458,15534.752,290,1,0,17223.21,0.031688869,3.444642,1.552,2274.808,2328.143,2270.1,2326.306,116721195.608,,,
2013-03-06,1897.188,15534.752,290,1,0,17431.94,0.0121191114,3.486388,1.510254,2333.615,2351.441,2321.6,2347.179,125364797.765,,,
2013-03-07,1668.328,15534.752,290,1,0,17203.08,-0.013128774,3.440616,1.556026,2340.436,2352.021,2304.27,2324.293,126085892.2,,,
2013-03-08,1611.508,15534.752,290,1,-1,17146.26,-0.0033028969,3.429252,1.56739,2326.417,2333.667,2314.587,2318.611,88438607.018,,,
2013-03-11,2398.791,14822.649,300,-1,0,17221.44,0.0043846297,3.444288,1.552354,2314.683,2320.961,2296.583,2310.593,73919947.382,,,
2013-03-12,2638.671,14822.649,300,-1,1,17461.32,0.0139291488,3.492264,1.504378,2309.158,2333.286,2264.829,2286.605,100637092.926,,,
2013-03-13,2060.235,15169.715,310,1,0,17229.95,-0.0132504301,3.44599,1.550652,2282.17,2286.329,2253.249,2263.968,77688955.841,,,
2013-03-14,2123.325,15169.715,310,1,0,17293.04,0.0036616473,3.458608,1.538034,2255.775,2276.222,2253.31,2270.277,69218592.825,,,
2013-03-15,2204.565,15169.715,310,1,0,17374.28,0.0046978438,3.474856,1.521786,2269.315,2312.078,2250.005,2278.401,101578107.326,,,
2013-03-18,1820.715,15169.715,310,1,0,16990.43,-0.0220930018,3.398086,1.598556,2267.287,2276.05,2239.214,2240.016,81486175.707,,,
2013-03-19,1994.895,15169.715,310,1,0,17164.61,0.0102516534,3.432922,1.56372,2244.265,2261.314,2232.023,2257.434,75512072.273,,,
2013-03-20,2594.295,15169.715,310,1,0,17764.01,0.0349206886,3.552802,1.44384,2257.737,2317.86,2257.421,2317.374,113974254.023,,,
2013-03-21,2662.975,15169.715,310,1,0,17832.69,0.0038662442,3.566538,1.430104,2318.205,2330.813,2311.603,2324.242,104786065.215,,,
2013-03-22,2703.335,15169.715,310,1,0,17873.05,0.0022632592,3.57461,1.422032,2321.403,2331.995,2314.967,2328.278,85951321.52,,,
2013-03-25,2687.705,15169.715,310,1,0,17857.42,-0.000874501,3.571484,1.425158,2334.735,2344.894,2319.908,2326.715,85418622.369,,,
2013-03-26,2397.245,15169.715,310,1,0,17566.96,-0.0162655076,3.513392,1.48325,2318.578,2319.988,2281.118,2297.669,91811327.564,,,
2013-03-27,2433.145,15169.715,310,1,0,17602.86,0.0020436091,3.520572,1.47607,2299.377,2323.477,2288.995,2301.259,85708419.365,,,
2013-03-28,1783.575,15169.715,310,1,0,16953.29,-0.0369013899,3.390658,1.605984,2273.552,2273.552,2232.906,2236.302,107593508.39,,,
2013-03-29,1786.765,15169.715,310,1,-1,16956.48,0.0001881641,3.391296,1.605346,2238.485,2246.868,2228.813,2236.621,73358185.133,,,
2013-04-01,2258.881,14714.859,320,-1,0,16973.74,0.0010178999,3.394748,1.601894,2229.46,2243.949,2227.314,2234.395,66997534.038,,,
2013-04-02,2325.431,14714.859,320,-1,0,17040.29,0.0039207623,3.408058,1.588584,2234.901,2253.421,2220.439,2227.74,77596667.316,,,
2013-04-03,2349.881,14714.859,320,-1,0,17064.74,0.0014348347,3.412948,1.583694,2232.694,2241.34,2217.252,2225.295,68801356.871,,,
2013-04-08,2486.911,14714.859,320,-1,0,17201.77,0.0080300081,3.440354,1.556288,2196.238,2212.586,2180.673,2211.592,73666169.988,,,
2013-04-09,2345.081,14714.859,320,-1,0,17059.94,-0.0082450818,3.411988,1.584654,2215.467,2234.725,2215.467,2225.775,73135035.445,,,
2013-04-10,2341.571,14714.859,320,-1,0,17056.43,-0.0002057452,3.411286,1.585356,2224.934,2233.04,2212.561,2226.126,71090219.578,,,
2013-04-11,2407.301,14714.859,320,-1,0,17122.16,0.0038536786,3.424432,1.57221,2236.983,2242.479,2217.265,2219.553,62132700.158,,,
2013-04-12,2535.031,14714.859,320,-1,0,17249.89,0.0074599233,3.449978,1.546664,2218.095,2226.262,2204.438,2206.78,56196878.022,,,
2013-04-15,2783.411,14714.859,320,-1,0,17498.27,0.0143989324,3.499654,1.496988,2199.914,2204.987,2177.388,2181.942,58162177.672,,,
2013-04-16,2654.371,14714.859,320,-1,0,17369.23,-0.0073744433,3.473846,1.522796,2169.63,2196.432,2165.784,2194.846,66955845.024,,,
2013-04-17,2664.871,14714.859,320,-1,0,17379.73,0.0006045173,3.475946,1.520696,2195.032,2197.508,2178.468,2193.796,59986556.162,,,
2013-04-18,2626.811,14714.859,320,-1,0,17341.67,-0.0021899074,3.468334,1.528308,2181.822,2206.027,2175.444,2197.602,61888122.713,,,
2013-04-19,2156.401,14714.859,320,-1,0,16871.26,-0.0271259919,3.374252,1.62239,2201.122,2250.11,2200.584,2244.643,95383012.019,,,
2013-04-22,2181.141,14714.859,320,-1,0,16896,0.0014663991,3.3792,1.617442,2236.402,2245.119,2232.258,2242.169,82244998.209,,,
2013-04-23,2757.451,14714.859,320,-1,0,17472.31,0.0341092566,3.494462,1.50218,2242.616,2242.616,2182.806,2184.538,82217516.673,,,
2013-04-24,2419.651,14714.859,320,-1,0,17134.51,-0.0193334482,3.426902,1.56974,2187.349,2226.117,2184.109,2218.318,78977211.75,,,
2013-04-25,2609.761,14714.859,320,-1,0,17324.62,0.0110951524,3.464924,1.531718,2213.185,2224.63,2191.848,2199.307,84483236.302,,,
2013-04-26,2823.711,14714.859,320,-1,0,17538.57,0.0123494772,3.507714,1.488928,2203.889,2210.581,2173.864,2177.912,65251506.871,,,
2013-05-02,2861.601,14714.859,320,-1,1,17576.46,0.0021603814,3.515292,1.48135,2170.783,2179.647,2161.14,2174.123,59877609.929,,,
2013-05-03,2487.863,15397.337,330,1,0,17885.2,0.0175655394,3.57704,1.419602,2179.049,2222.811,2179.049,2205.497,78315703.425,,,
2013-05-06,2744.553,15397.337,330,1,0,18141.89,0.01435209,3.628378,1.368264,2212.495,2236.066,2212.495,2231.166,81625607.393,,,
2013-05-07,2788.643,15397.337,330,1,0,18185.98,0.002430287,3.637196,1.359446,2227.861,2240.256,2219.435,2235.575,79040924.815,,,
2013-05-08,2895.893,15397.337,330,1,0,18293.23,0.0058974001,3.658646,1.337996,2242.393,2255.208,2235.417,2246.3,81390848.352,,,
2013-05-09,2762.603,15397.337,330,1,0,18159.94,-0.0072863021,3.631988,1.364654,2246.963,2247.864,2221.384,2232.971,91165292.599,,,
2013-05-10,2901.203,15397.337,330,1,0,18298.54,0.0076321838,3.659708,1.336934,2228.819,2247.674,2225.812,2246.831,81280141.888,,,
2013-05-13,2852.093,15397.337,330,1,0,18249.43,-0.0026838207,3.649886,1.346756,2247.678,2250.854,2231.363,2241.92,79191481.239,,,
2013-05-14,2602.993,15397.337,330,1,0,18000.33,-0.0136497414,3.600066,1.396576,2238.904,2239.926,2205.873,2217.01,75660470.722,,,
2013-05-15,2680.863,15397.337,330,1,0,18078.2,0.0043260318,3.61564,1.381002,2217.086,2225.186,2213.582,2224.797,66658263.971,,,
2013-05-16,2950.953,15397.337,330,1,0,18348.29,0.0149400936,3.669658,1.326984,2221.337,2252.872,2210.77,2251.806,102255271.577,,,
2013-05-17,3261.593,15397.337,330,1,0,18658.93,0.016930188,3.731786,1.264856,2249.811,2288.091,2248.413,2282.87,111248809.084,,,
2013-05-20,3432.753,15397.337,330,1,0,18830.09,0.0091730876,3.766018,1.230624,2286.328,2309.392,2281.899,2299.986,128843530.373,,,
2013-05-21,3484.033,15397.337,330,1,0,18881.37,0.0027233008,3.776274,1.220368,2297.11,2305.301,2290.124,2305.114,113025213.273,,,
2013-05-22,3456.923,15397.337,330,1,0,18854.26,-0.0014358068,3.770852,1.22579,2303.75,2314.183,2292.431,2302.403,115290459.249,,,
2013-05-23,3189.563,15397.337,330,1,0,18586.9,-0.0141803497,3.71738,1.279262,2293.809,2304.953,2274.102,2275.667,111052052.962,,,
2013-05-24,3318.223,15397.337,330,1,0,18715.56,0.0069220795,3.743112,1.25353,2281.445,2292.595,2270.25,2288.533,92021526.802,,,
2013-05-27,3363.663,15397.337,330,1,0,18761,0.0024279263,3.7522,1.244442,2286.661,2301.702,2283.935,2293.077,99920157.617,,,
2013-05-28,3646.073,15397.337,330,1,0,19043.41,0.0150530356,3.808682,1.18796,2293.4,2322.099,2281.468,2321.318,120352501.44,,,
2013-05-29,3673.063,15397.337,330,1,0,19070.4,0.0014172882,3.81408,1.182562,2323.539,2334.335,2321.166,2324.017,114311551.701,,,
2013-05-30,3610.383,15397.337,330,1,0,19007.72,-0.003286769,3.801544,1.195098,2316.253,2325.721,2310.492,2317.749,103546766.846,,,
2013-05-31,3438.843,15397.337,330,1,0,18836.18,-0.0090247542,3.767236,1.229406,2320.739,2325.534,2299.369,2300.595,100703985.157,,,
2013-06-03,3425.413,15397.337,330,1,0,18822.75,-0.0007129896,3.76455,1.232092,2300.209,2313.425,2294.113,2299.252,91648607.743,,,
2013-06-04,3157.053,15397.337,330,1,0,18554.39,-0.0142572153,3.710878,1.285764,2297.1,2297.1,2264.761,2272.416,92377181.551,,,
2013-06-05,3142.203,15397.337,330,1,-1,18539.54,-0.0008003497,3.707908,1.288734,2270.712,2276.865,2260.871,2270.931,71142676.053,,,
2013-06-06,2559.141,16263.609,340,-1,0,18822.75,0.0152759993,3.76455,1.232092,2264.425,2266.692,2240.07,2242.11,75261584.761,,,
2013-06-07,2871.261,16263.609,340,-1,0,19134.87,0.0165820616,3.826974,1.169668,2242.263,2250.629,2205.066,2210.898,81058352.191,,,
2013-06-13,3496.691,16263.609,340,-1,0,19760.3,0.032685354,3.95206,1.044582,2190.101,2190.101,2126.216,2148.355,79714527.238,,,
2013-06-14,3359.831,16263.609,340,-1,0,19623.44,-0.0069260082,3.924688,1.071954,2150.06,2163.846,2142.78,2162.041,68747761.906,,,
2013-06-17,3418.091,16263.609,340,-1,0,19681.7,0.0029688984,3.93634,1.060302,2165.994,2169.356,2147.029,2156.215,68440143.896,,,
2013-06-18,3387.331,16263.609,340,-1,0,19650.94,-0.0015628731,3.930188,1.066454,2158.546,2161.681,2138.347,2159.291,63582678.086,,,
2013-06-19,3545.701,16263.609,340,-1,0,19809.31,0.0080591565,3.961862,1.03478,2150.816,2150.816,2115.793,2143.454,67080569.348,,,
2013-06-20,4140.031,16263.609,340,-1,0,20403.64,0.0300025594,4.080728,0.915914,2132.813,2132.813,2082.825,2084.021,68164538.356,,,
2013-06-21,4249.291,16263.609,340,-1,0,20512.9,0.0053549269,4.10258,0.894062,2058.978,2085.86,2042.879,2073.095,67440066.22,,,
2013-06-24,5347.891,16263.609,340,-1,0,21611.5,0.0535565425,4.3223,0.674342,2068.862,2068.862,1958.401,1963.235,87969841.712,,,
2013-06-25,5385.161,16263.609,340,-1,0,21648.77,0.0017245448,4.329754,0.666888,1948.315,1963.566,1849.653,1959.508,104743632.278,,,
2013-06-26,5465.291,16263.609,340,-1,0,21728.9,0.003701365,4.34578,0.650862,1954.474,1959.158,1922.824,1951.495,80892689.202,,,
2013-06-27,5480.111,16263.609,340,-1,0,21743.72,0.000682041,4.348744,0.647898,1955.126,1980.54,1942.371,1950.013,84260408.505,,,
2013-06-28,5188.181,16263.609,340,-1,0,21451.79,-0.0134259455,4.290358,0.706284,1935.516,1987.984,1925.651,1979.206,77513874.673,,,
2013-07-01,5027.821,16263.609,340,-1,0,21291.43,-0.0074753669,4.258286,0.738356,1965.987,1995.916,1957.571,1995.242,62711812.201,,,
2013-07-02,4914.641,16263.609,340,-1,0,21178.25,-0.0053157538,4.23565,0.760992,1992.89,2007.62,1978.428,2006.56,73980843.793,,,
2013-07-03,5037.561,16263.609,340,-1,0,21301.17,0.0058040679,4.260234,0.736408,1996.506,1996.537,1965.519,1994.268,76682437.035,,,
2013-07-04,4919.261,16263.609,340,-1,0,21182.87,-0.0055536855,4.236574,0.760068,1982.87,2022.136,1974.103,2006.098,82685489.823,,,
2013-07-05,4908.251,16263.609,340,-1,0,21171.86,-0.0005197596,4.234372,0.76227,2006.191,2021.541,2002.367,2007.199,75137508.12,,,
2013-07-08,5397.511,16263.609,340,-1,0,21661.12,0.0231089758,4.332224,0.664418,1983.215,1983.215,1953.121,1958.273,67187833.865,,,
2013-07-09,5325.701,16263.609,340,-1,0,21589.31,-0.0033151564,4.317862,0.67878,1953.602,1969.149,1946.366,1965.454,52223185.846,,,
2013-07-10,4898.981,16263.609,340,-1,0,21162.59,-0.0197653376,4.232518,0.764124,1962.84,2009.36,1960.277,2008.126,72807806.791,,,
2013-07-11,4250.331,16263.609,340,-1,0,20513.94,-0.0306507852,4.102788,0.893854,2011.02,2092.868,2010.4,2072.991,131049067.827,,,
2013-07-12,4585.381,16263.609,340,-1,0,20848.99,0.0163327961,4.169798,0.826844,2068.044,2074.857,2036.05,2039.486,102972652.426,,,
2013-07-15,4386.341,16263.609,340,-1,0,20649.95,-0.0095467454,4.12999,0.866652,2046.119,2076.665,2037.248,2059.39,88023339.258,,,
2013-07-16,4323.041,16263.609,340,-1,0,20586.65,-0.0030653827,4.11733,0.879312,2054.6,2066.363,2038.535,2065.72,82870901.045,,,
2013-07-17,4531.021,16263.609,340,-1,0,20794.63,0.0101026636,4.158926,0.837716,2061.186,2075.813,2043.231,2044.922,87993978.106,,,
2013-07-18,4746.281,16263.609,340,-1,0,21009.89,0.010351711,4.201978,0.794664,2038.4,2043.372,2016.899,2023.396,76618528.707,,,
2013-07-19,5053.761,16263.609,340,-1,0,21317.37,0.0146350124,4.263474,0.733168,2025.317,2035.22,1990.253,1992.648,87481519.97,,,
2013-07-22,4932.621,16263.609,340,-1,1,21196.23,-0.0056826898,4.239246,0.757396,1977.733,2005.474,1970.639,2004.762,69649507.412,,,
2013-07-23,2395.902,19186.468,350,1,0,21582.37,0.0182173905,4.316474,0.680168,2008.955,2051.526,2005.092,2043.876,92711261.462,,,
2013-07-24,2290.432,19186.468,350,1,0,21476.9,-0.004886859,4.29538,0.701262,2035.691,2042.773,2010.424,2033.329,93700581.451,,,
2013-07-25,2168.882,19186.468,350,1,0,21355.35,-0.0056595691,4.27107,0.725572,2037.336,2045.365,2016.431,2021.174,86249516.075,,,
2013-07-26,2065.642,19186.468,350,1,0,21252.11,-0.0048343858,4.250422,0.74622,2013.19,2021.574,2000.797,2010.85,65538619.606,,,
2013-07-29,1720.202,19186.468,350,1,0,20906.67,-0.016254386,4.181334,0.815308,1997.838,1997.838,1969.853,1976.306,65866980.367,,,
2013-07-30,1857.782,19186.468,350,1,0,21044.25,0.006580675,4.20885,0.787792,1981.452,2006.232,1965.361,1990.064,66157865.325,,,
2013-07-31,1895.132,19186.468,350,1,0,21081.6,0.0017748316,4.21632,0.780322,2000.794,2015.472,1987.88,1993.799,59394334.168,,,
2013-08-01,2247.812,19186.468,350,1,0,21434.28,0.0167292805,4.286856,0.709786,2000.818,2029.928,1997.058,2029.067,77395281.406,,,
2013-08-02,2251.322,19186.468,350,1,0,21437.79,0.0001637564,4.287558,0.709084,2039.514,2047.084,2025.654,2029.418,78906252.081,,,
2013-08-05,2461.952,19186.468,350,1,0,21648.42,0.0098251732,4.329684,0.666958,2031.724,2050.911,2025.226,2050.481,73277096.081,,,
2013-08-06,2562.142,19186.468,350,1,0,21748.61,0.0046280514,4.349722,0.64692,2043.653,2066.74,2034.957,2060.5,88690559.153,,,
2013-08-07,2424.922,19186.468,350,1,0,21611.39,-0.0063093687,4.322278,0.674364,2056.367,2069.561,2043.75,2046.778,91260307.563,,,
2013-08-08,2406.092,19186.468,350,1,0,21592.56,-0.0008712998,4.318512,0.67813,2044.436,2058.561,2037.251,2044.895,71954924.316,,,
2013-08-09,2479.492,19186.468,350,1,0,21665.96,0.003399319,4.333192,0.66345,2052.244,2061.708,2030.127,2052.235,83036019.695,,,
